,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7816,7816,2.0,0.8254,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (33, 1), (2585, 1)]"
7817,7817,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7818,7818,0.0,0.6186,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7819,7819,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7820,7820,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7821,7821,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7822,7822,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7823,7823,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7824,7824,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7825,7825,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7826,7826,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7827,7827,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7828,7828,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7829,7829,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7830,7830,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7831,7831,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7832,7832,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7833,7833,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7834,7834,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7835,7835,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7836,7836,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7837,7837,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7838,7838,0.0,0.6517,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(283, 1)]"
7839,7839,0.0,0.9138,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(16, 2), (33, 2), (211, 1), (214, 1), (283, 1), (576, 1), (638, 1), (707, 1), (1073, 1), (1153, 1), (1264, 1), (1318, 1), (1366, 1), (1713, 1), (1775, 1), (1827, 1), (2235, 1), (2262, 1), (2423, 1)]"
7840,7840,1.0,0.66,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(730, 1)]"
7841,7841,1.0,0.8627,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (844, 1), (1022, 1), (2045, 1)]"
7842,7842,0.0,0.9478,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(91, 1), (96, 1), (99, 1), (174, 1), (244, 1), (268, 1), (362, 1), (536, 1), (1227, 1), (1240, 1), (3332, 1), (4103, 1), (4104, 1)]"
7843,7843,0.0,0.9681,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(23, 1), (33, 1), (87, 2), (96, 1), (99, 1), (118, 1), (202, 1), (211, 1), (214, 2), (221, 1), (244, 1), (427, 1), (634, 1), (638, 1), (655, 1), (808, 1), (863, 1), (1016, 1), (1064, 1), (1145, 1), (1201, 1), (1587, 1), (2787, 1), (4102, 1), (4105, 1), (4106, 1)]"
7844,7844,0.0,0.9784,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(37, 1), (55, 2), (76, 1), (92, 1), (98, 1), (111, 1), (187, 1), (202, 2), (214, 1), (215, 1), (387, 1), (452, 2), (467, 1), (597, 1), (655, 1), (747, 1), (903, 1), (929, 1), (937, 1), (1064, 2), (1500, 1), (1940, 1), (2099, 1), (2202, 1), (2793, 1), (4094, 1), (4107, 1), (4108, 1)]"
7845,7845,2.0,0.9023,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (33, 1), (223, 1), (711, 1), (1449, 1), (2585, 1)]"
7846,7846,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7847,7847,0.0,0.6186,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7848,7848,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7849,7849,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7850,7850,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7851,7851,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7852,7852,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7853,7853,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7854,7854,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7855,7855,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7856,7856,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7857,7857,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7858,7858,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7859,7859,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7860,7860,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7861,7861,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7862,7862,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7863,7863,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7864,7864,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7865,7865,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7866,7866,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7867,7867,0.0,0.899,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(23, 1), (33, 1), (37, 1), (63, 2), (202, 1), (273, 1), (283, 1), (368, 1), (427, 1), (450, 1), (634, 1), (635, 2), (776, 1), (929, 1), (935, 1), (1019, 1), (1062, 1), (1064, 1), (1153, 2), (1221, 1), (1359, 1), (1671, 1), (2110, 2), (2837, 1), (3007, 1), (3144, 1), (4109, 1)]"
7868,7868,0.0,0.6651,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(174, 1), (202, 1), (203, 1), (213, 1), (324, 1), (1075, 1), (1381, 1), (1645, 1), (2195, 1), (4044, 1)]"
7869,7869,0.0,0.7679,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(202, 1), (1064, 1)]"
7870,7870,0.0,0.7742,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(268, 1), (2584, 1)]"
7871,7871,2.0,0.6658,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3844, 1)]"
7872,7872,0.0,0.6527,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(808, 1)]"
7873,7873,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7874,7874,0.0,0.6187,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7875,7875,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7876,7876,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7877,7877,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7878,7878,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7879,7879,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7880,7880,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7881,7881,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7882,7882,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7883,7883,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7884,7884,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7885,7885,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7886,7886,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7887,7887,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7888,7888,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7889,7889,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7890,7890,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7891,7891,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7892,7892,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7893,7893,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7894,7894,0.0,0.983,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(27, 2), (33, 2), (55, 1), (79, 1), (91, 1), (113, 2), (139, 2), (198, 1), (202, 1), (211, 1), (213, 1), (215, 2), (218, 1), (222, 1), (231, 3), (241, 1), (244, 1), (251, 1), (324, 2), (371, 1), (409, 1), (605, 1), (747, 1), (903, 1), (1145, 1), (1224, 1), (1258, 1), (1500, 1), (1773, 1), (2213, 1), (2635, 1), (3834, 1), (4110, 1), (4111, 1)]"
7895,7895,0.0,0.5466,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(28, 1), (69, 1), (139, 1), (244, 1), (533, 1), (641, 1), (692, 1), (1240, 1), (1381, 1)]"
7896,7896,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7897,7897,2.0,0.6658,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3844, 1)]"
7898,7898,0.0,0.6527,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(808, 1)]"
7899,7899,2.0,0.9023,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (33, 1), (223, 1), (711, 1), (1449, 1), (2585, 1)]"
7900,7900,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7901,7901,0.0,0.6185,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7902,7902,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7903,7903,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7904,7904,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7905,7905,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7906,7906,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7907,7907,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7908,7908,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7909,7909,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7910,7910,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7911,7911,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7912,7912,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7913,7913,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7914,7914,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7915,7915,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7916,7916,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7917,7917,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7918,7918,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7919,7919,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7920,7920,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7921,7921,0.0,0.8922,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(118, 1), (382, 1), (637, 1), (694, 1), (1070, 1), (2999, 1)]"
7922,7922,1.0,0.6643,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1)]"
7923,7923,2.0,0.6662,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2013, 1)]"
7924,7924,2.0,0.6832,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(16, 1), (36, 1), (37, 2), (79, 1), (105, 1), (122, 3), (125, 1), (126, 1), (139, 1), (179, 2), (211, 1), (226, 1), (247, 1), (266, 1), (356, 1), (362, 1), (392, 1), (448, 1), (586, 1), (882, 1), (1092, 1), (1119, 1), (1272, 1), (1340, 1), (1365, 1), (1557, 1), (1882, 2), (2487, 2), (2492, 1), (2681, 1), (3054, 1), (3204, 1), (3885, 1), (3978, 1), (3982, 1), (4112, 1), (4113, 2), (4114, 1), (4115, 1), (4116, 1)]"
7925,7925,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7926,7926,1.0,0.8322,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (844, 1), (1022, 1)]"
7927,7927,0.0,0.4833,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(304, 1), (3284, 1)]"
7928,7928,0.0,0.9304,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(684, 1), (845, 1), (905, 1), (963, 1), (1185, 1), (1230, 1), (1241, 1), (2017, 1), (4117, 1), (4118, 1)]"
7929,7929,2.0,0.6378,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(229, 1)]"
7930,7930,1.0,0.8633,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (57, 1), (259, 1), (2949, 1)]"
7931,7931,0.0,0.8317,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(1241, 1), (4118, 1), (4119, 1)]"
7932,7932,1.0,0.8253,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(1064, 1), (4120, 1), (4121, 1)]"
7933,7933,1.0,0.4599,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(71, 1), (416, 1)]"
7934,7934,2.0,0.904,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(429, 1), (2243, 1), (4122, 1), (4123, 1), (4124, 1), (4125, 1)]"
7935,7935,1.0,0.5863,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(1232, 1), (2849, 1), (4120, 1)]"
7936,7936,2.0,0.8843,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(37, 1), (53, 1), (170, 1), (734, 1), (4126, 1)]"
7937,7937,2.0,0.9031,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(37, 1), (2229, 2), (2618, 1), (4127, 1), (4128, 1)]"
7938,7938,2.0,0.764,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(1123, 1), (4129, 1)]"
7939,7939,2.0,0.8287,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(371, 1), (4130, 1), (4131, 1)]"
7940,7940,1.0,0.8456,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(1064, 1), (1286, 1), (3306, 1), (3529, 1)]"
7941,7941,1.0,0.7764,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (844, 1)]"
7942,7942,0.0,0.9194,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(105, 1), (202, 1), (536, 1), (605, 1), (910, 1), (1026, 1), (1123, 1), (1355, 1), (1685, 1)]"
7943,7943,0.0,0.9301,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(87, 1), (202, 1), (596, 1), (605, 1), (931, 1), (1011, 1), (1064, 1), (1677, 1), (4132, 1)]"
7944,7944,2.0,0.6234,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(935, 1)]"
7945,7945,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7946,7946,0.0,0.6184,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7947,7947,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7948,7948,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7949,7949,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7950,7950,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7951,7951,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7952,7952,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7953,7953,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7954,7954,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7955,7955,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7956,7956,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7957,7957,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7958,7958,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
