,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
8175,8175,2.0,0.7773,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(159, 1), (160, 1)]"
8176,8176,2.0,0.6664,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4854, 1)]"
8177,8177,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8178,8178,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1687, 1)]"
8179,8179,2.0,0.6665,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4823, 1)]"
8180,8180,2.0,0.6652,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(5042, 1)]"
8181,8181,1.0,0.8629,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (548, 1), (3183, 1), (3719, 1)]"
8182,8182,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8183,8183,0.0,0.6691,"link, full, check, bike, bio, profile, video, race, build, detail","[(26, 1), (91, 1), (249, 1), (338, 1), (382, 1), (385, 2), (600, 1), (758, 1), (1142, 1), (1624, 2), (1666, 1), (2275, 1), (2758, 1), (3721, 1), (3723, 1), (4495, 1), (4504, 1), (4557, 1)]"
8184,8184,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8185,8185,0.0,0.913,"link, full, check, bike, bio, profile, video, race, build, detail","[(26, 1), (223, 1), (268, 1), (756, 1), (806, 1), (1063, 1), (1142, 1), (1143, 1), (3183, 1)]"
8186,8186,1.0,0.7299,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 2), (180, 1), (249, 1), (568, 1), (1073, 1), (1420, 1), (1624, 1), (3720, 1)]"
8187,8187,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8188,8188,0.0,0.9266,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (72, 1), (79, 1), (116, 1), (165, 1), (415, 1), (423, 1), (444, 1), (5043, 1)]"
8189,8189,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8190,8190,2.0,0.6621,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3721, 1)]"
8191,8191,2.0,0.7773,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(159, 1), (160, 1)]"
8192,8192,0.0,0.6571,"link, full, check, bike, bio, profile, video, race, build, detail","[(157, 1)]"
8193,8193,2.0,0.6665,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2962, 1)]"
8194,8194,0.0,0.6631,"link, full, check, bike, bio, profile, video, race, build, detail","[(2823, 1)]"
8195,8195,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8196,8196,1.0,0.7577,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(17, 1), (121, 1), (236, 1), (429, 1), (568, 1), (835, 1), (933, 1), (964, 1), (1531, 1), (1684, 1), (1703, 1), (1828, 1), (2091, 1), (3528, 1), (3925, 1), (5044, 1), (5045, 1), (5046, 1)]"
8197,8197,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8198,8198,0.0,0.7688,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 1), (91, 1)]"
8199,8199,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8200,8200,2.0,0.7733,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(366, 1), (1015, 1)]"
8201,8201,1.0,0.8315,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(714, 1), (1145, 1), (3320, 1)]"
8202,8202,2.0,0.8331,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(159, 1), (187, 1), (330, 1)]"
8203,8203,2.0,0.4236,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(159, 1), (342, 1), (610, 1)]"
8204,8204,2.0,0.7773,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(160, 1), (362, 1)]"
8205,8205,2.0,0.5457,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(160, 1), (612, 1), (2376, 1)]"
8206,8206,0.0,0.7777,"link, full, check, bike, bio, profile, video, race, build, detail","[(255, 1), (3297, 1)]"
8207,8207,1.0,0.5891,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(256, 1), (315, 1), (466, 1)]"
8208,8208,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1687, 1)]"
8209,8209,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8210,8210,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8211,8211,2.0,0.817,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(494, 1), (610, 1), (620, 1), (1738, 2), (5047, 1)]"
8212,8212,2.0,0.6666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(622, 1)]"
8213,8213,2.0,0.8329,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(451, 1), (3497, 1), (3498, 1)]"
8214,8214,0.0,0.8601,"link, full, check, bike, bio, profile, video, race, build, detail","[(44, 1), (101, 1), (1457, 1), (4651, 1)]"
8215,8215,0.0,0.8397,"link, full, check, bike, bio, profile, video, race, build, detail","[(1, 1), (199, 1), (516, 1), (3487, 1), (5048, 1)]"
8216,8216,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8217,8217,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4207, 1)]"
8218,8218,1.0,0.766,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(118, 1), (121, 1), (1984, 1)]"
8219,8219,0.0,0.9455,"link, full, check, bike, bio, profile, video, race, build, detail","[(310, 1), (329, 1), (627, 3), (837, 1), (2234, 1), (2797, 1), (3223, 1), (3712, 1), (5049, 1), (5050, 1)]"
8220,8220,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8221,8221,0.0,0.4712,"link, full, check, bike, bio, profile, video, race, build, detail","[(121, 1), (153, 1), (174, 1), (226, 1), (329, 1), (331, 1), (378, 1), (458, 1), (796, 1), (969, 1), (1111, 1), (1839, 1), (4295, 1), (4696, 1), (5051, 1), (5052, 1)]"
8222,8222,0.0,0.5294,"link, full, check, bike, bio, profile, video, race, build, detail","[(174, 1), (249, 1), (490, 1), (1050, 1), (1085, 1), (1563, 1), (1649, 1), (2423, 1), (3223, 1), (4325, 1), (5053, 1)]"
8223,8223,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8224,8224,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8225,8225,0.0,0.6662,"link, full, check, bike, bio, profile, video, race, build, detail","[(604, 1)]"
8226,8226,1.0,0.8756,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(3, 1), (41, 1), (88, 1), (190, 1), (2895, 1)]"
8227,8227,0.0,0.6212,"link, full, check, bike, bio, profile, video, race, build, detail","[(13, 1), (22, 1), (74, 1), (141, 1), (228, 1), (363, 1), (459, 1), (1385, 1), (2086, 1), (2477, 1), (2515, 1), (4070, 1), (5054, 1), (5055, 1), (5056, 1)]"
8228,8228,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8229,8229,0.0,0.833,"link, full, check, bike, bio, profile, video, race, build, detail","[(72, 1), (79, 1), (89, 1)]"
8230,8230,1.0,0.8369,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(20, 1), (71, 1), (223, 1), (303, 1), (792, 1), (2370, 1), (3259, 1), (4611, 1)]"
8231,8231,1.0,0.6406,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(181, 1)]"
8232,8232,2.0,0.6654,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4587, 1)]"
8233,8233,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8234,8234,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8235,8235,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8236,8236,0.0,0.6165,"link, full, check, bike, bio, profile, video, race, build, detail","[(119, 1)]"
8237,8237,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8238,8238,1.0,0.9503,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(17, 1), (36, 1), (49, 1), (306, 1), (349, 1), (548, 1), (703, 1), (784, 1), (1141, 1), (1621, 1), (1785, 1), (2703, 1), (3178, 1), (3254, 1), (4300, 1), (5057, 1)]"
8239,8239,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8240,8240,0.0,0.9033,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (119, 1), (422, 1), (1167, 1), (1213, 1)]"
8241,8241,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8242,8242,2.0,0.666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(115, 1)]"
8243,8243,2.0,0.6653,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(5058, 1)]"
8244,8244,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8245,8245,0.0,0.6796,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (122, 1), (153, 1), (291, 1), (313, 1), (378, 1), (393, 1), (458, 1), (568, 1), (815, 1), (837, 1), (1069, 1), (1111, 1), (1645, 1), (1839, 1), (1852, 1), (2423, 1), (3035, 1), (4730, 1), (5059, 1)]"
8246,8246,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8247,8247,1.0,0.4868,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(23, 1), (172, 1), (180, 1), (303, 1), (806, 1), (3034, 1)]"
8248,8248,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1380, 1)]"
8249,8249,2.0,0.7749,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (2937, 1)]"
8250,8250,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8251,8251,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8252,8252,2.0,0.9172,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(68, 1), (145, 1), (264, 1), (430, 1), (628, 1), (670, 1), (1228, 1), (1380, 1)]"
8253,8253,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8254,8254,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8255,8255,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8256,8256,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
8257,8257,1.0,0.646,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(86, 1)]"
8258,8258,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8259,8259,0.0,0.6638,"link, full, check, bike, bio, profile, video, race, build, detail","[(24, 1), (283, 1), (584, 1), (756, 1), (1165, 1), (1644, 1), (2462, 1), (4754, 1), (4776, 1), (5060, 1), (5061, 1)]"
8260,8260,0.0,0.7412,"link, full, check, bike, bio, profile, video, race, build, detail","[(806, 1), (1120, 1)]"
8261,8261,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8262,8262,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8263,8263,2.0,0.7773,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(159, 1), (160, 1)]"
8264,8264,2.0,0.6664,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4854, 1)]"
8265,8265,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8266,8266,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1687, 1)]"
8267,8267,2.0,0.6665,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4823, 1)]"
8268,8268,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8269,8269,1.0,0.9373,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (86, 1), (193, 1), (196, 1), (265, 1), (271, 1), (799, 1), (856, 1), (1103, 1), (2700, 1), (5062, 1)]"
8270,8270,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8271,8271,2.0,0.6652,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(5042, 1)]"
8272,8272,2.0,0.6653,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(5063, 1)]"
8273,8273,1.0,0.4866,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (291, 1), (2937, 1)]"
8274,8274,2.0,0.5276,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(21, 1), (85, 1), (136, 1), (220, 1), (505, 1), (1287, 1), (5064, 1)]"
8275,8275,2.0,0.892,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2, 1), (131, 1), (196, 1), (307, 1), (1379, 1), (2369, 1)]"
8276,8276,2.0,0.8244,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1), (428, 1)]"
8277,8277,1.0,0.5438,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(264, 1), (570, 1), (858, 1), (1392, 1), (1622, 1), (2600, 1)]"
8278,8278,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8279,8279,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8280,8280,2.0,0.6662,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1521, 1)]"
8281,8281,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1380, 1)]"
8282,8282,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
8283,8283,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8284,8284,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8285,8285,1.0,0.6645,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(683, 1)]"
8286,8286,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8287,8287,0.0,0.6666,"link, full, check, bike, bio, profile, video, race, build, detail","[(158, 1)]"
8288,8288,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8289,8289,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8290,8290,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1687, 1)]"
8291,8291,2.0,0.6666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3661, 1)]"
8292,8292,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8293,8293,2.0,0.6666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3662, 1)]"
8294,8294,1.0,0.6663,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(466, 1)]"
8295,8295,1.0,0.5609,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (49, 1)]"
8296,8296,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8297,8297,1.0,0.8529,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (36, 2), (86, 1), (193, 1), (196, 2), (264, 1), (405, 1), (414, 1), (623, 1), (1103, 1), (1206, 1), (1287, 2), (1495, 1), (1826, 1), (1959, 1), (3137, 1), (4160, 1)]"
8298,8298,1.0,0.7594,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(428, 1), (5065, 1)]"
8299,8299,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8300,8300,1.0,0.8148,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (168, 1), (4754, 1)]"
8301,8301,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8302,8302,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8303,8303,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8304,8304,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8305,8305,1.0,0.6524,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(301, 1)]"
8306,8306,2.0,0.7773,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(159, 1), (160, 1)]"
8307,8307,2.0,0.6664,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4854, 1)]"
8308,8308,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8309,8309,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1687, 1)]"
8310,8310,2.0,0.6665,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(4823, 1)]"
8311,8311,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8312,8312,2.0,0.6652,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(5042, 1)]"
8313,8313,1.0,0.5609,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (49, 1)]"
8314,8314,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8315,8315,0.0,0.6304,"link, full, check, bike, bio, profile, video, race, build, detail","[(36, 1), (250, 1), (414, 1), (715, 1), (720, 1), (917, 1), (1287, 1), (1364, 1), (1510, 1), (1623, 1), (1959, 1), (3036, 1), (3129, 1), (5066, 1)]"
8316,8316,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8317,8317,1.0,0.8148,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (168, 1), (4754, 1)]"
8318,8318,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
8319,8319,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
